         6359573 function calls (6209655 primitive calls) in 22.006 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.007    0.007 value_ranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 value_ranges.py:24(ValueRangeError)
        1    0.000    0.000    0.000    0.000 value_ranges.py:282(SymPyValueRangeAnalysis)
        1    0.000    0.000    0.000    0.000 value_ranges.py:657(ValueRangeAnalysis)
        1    0.000    0.000    0.000    0.000 value_ranges.py:84(ValueRanges)
        1    0.000    0.000    0.000    0.000 variable.py:1(<module>)
        1    0.000    0.000    0.000    0.000 variable.py:13(Variable)
        1    0.000    0.000    0.000    0.000 variable.py:8(VariableMeta)
       14    0.000    0.000    0.025    0.002 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:106(LegacyVersion)
        1    0.000    0.000    0.005    0.005 version.py:159(Version)
        1    0.000    0.000    0.000    0.000 version.py:161(Version)
       20    0.000    0.000    0.001    0.000 version.py:186(__init__)
       44    0.001    0.000    0.001    0.000 version.py:188(__init__)
       40    0.000    0.000    0.000    0.000 version.py:205(<genexpr>)
      171    0.000    0.000    0.000    0.000 version.py:207(<genexpr>)
        1    0.000    0.000    0.005    0.005 version.py:257(Version)
    15475    0.106    0.000    0.239    0.000 version.py:261(__init__)
        1    0.000    0.000    0.000    0.000 version.py:267(epoch)
    31340    0.014    0.000    0.014    0.000 version.py:271(<genexpr>)
       39    0.000    0.000    0.000    0.000 version.py:278(release)
     1852    0.012    0.000    0.024    0.000 version.py:293(__str__)
       22    0.000    0.000    0.000    0.000 version.py:294(pre)
     7268    0.004    0.000    0.004    0.000 version.py:301(<genexpr>)
       17    0.000    0.000    0.000    0.000 version.py:309(post)
       18    0.000    0.000    0.000    0.000 version.py:320(dev)
     2088    0.001    0.000    0.001    0.000 version.py:321(epoch)
     2088    0.001    0.000    0.001    0.000 version.py:326(release)
        4    0.000    0.000    0.000    0.000 version.py:33(<genexpr>)
     2335    0.001    0.000    0.001    0.000 version.py:331(pre)
     2120    0.001    0.000    0.001    0.000 version.py:336(post)
     2330    0.001    0.000    0.001    0.000 version.py:340(dev)
     2137    0.001    0.000    0.001    0.000 version.py:344(local)
      168    0.000    0.000    0.000    0.000 version.py:347(<genexpr>)
      154    0.000    0.000    0.002    0.000 version.py:351(public)
        1    0.000    0.000    0.000    0.000 version.py:358(base_version)
        1    0.000    0.000    0.000    0.000 version.py:36(_Version)
      242    0.000    0.000    0.000    0.000 version.py:368(is_prerelease)
        8    0.000    0.000    0.000    0.000 version.py:372(is_postrelease)
        4    0.000    0.000    0.000    0.000 version.py:379(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:38(_Version)
       18    0.000    0.000    0.000    0.000 version.py:383(is_prerelease)
    31446    0.007    0.000    0.007    0.000 version.py:393(_parse_letter_version)
       17    0.000    0.000    0.000    0.000 version.py:400(is_postrelease)
      272    0.000    0.000    0.007    0.000 version.py:42(parse)
        1    0.000    0.000    0.000    0.000 version.py:422(major)
    10482    0.002    0.000    0.003    0.000 version.py:432(_parse_local_version)
      214    0.000    0.000    0.000    0.000 version.py:437(<genexpr>)
    10482    0.037    0.000    0.040    0.000 version.py:444(_cmpkey)
       30    0.000    0.000    0.000    0.000 version.py:452(_parse_letter_version)
      132    0.000    0.000    0.000    0.000 version.py:454(_parse_letter_version)
    12584    0.003    0.000    0.003    0.000 version.py:459(<lambda>)
       29    0.000    0.000    0.001    0.000 version.py:47(parse)
       10    0.000    0.000    0.000    0.000 version.py:491(_parse_local_version)
       44    0.000    0.000    0.000    0.000 version.py:492(_parse_local_version)
       20    0.000    0.000    0.000    0.000 version.py:496(<genexpr>)
       28    0.000    0.000    0.000    0.000 version.py:497(<genexpr>)
      214    0.000    0.000    0.000    0.000 version.py:500(<genexpr>)
       10    0.000    0.000    0.000    0.000 version.py:503(_cmpkey)
       44    0.000    0.000    0.000    0.000 version.py:504(_cmpkey)
       74    0.000    0.000    0.000    0.000 version.py:518(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:54(InvalidVersion)
       48    0.000    0.000    0.000    0.000 version.py:559(<genexpr>)
        1    0.000    0.000    0.000    0.000 version.py:57(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:59(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:6(parse_version_info)
        1    0.000    0.000    0.000    0.000 version.py:60(_BaseVersion)
        1    0.000    0.000    0.000    0.000 version.py:67(_BaseVersion)
        1    0.000    0.000    0.000    0.000 version.py:69(_BaseVersion)
     9982    0.004    0.000    0.005    0.000 version.py:69(__lt__)
       36    0.000    0.000    0.000    0.000 version.py:75(__le__)
        5    0.000    0.000    0.000    0.000 version.py:78(__lt__)
    30668    0.010    0.000    0.013    0.000 version.py:81(__eq__)
       90    0.000    0.000    0.000    0.000 version.py:87(__ge__)
        4    0.000    0.000    0.000    0.000 version.py:93(__gt__)
        7    0.000    0.000    0.000    0.000 version.py:96(__ge__)
        1    0.000    0.000    0.000    0.000 version_utils.py:1(<module>)
       18    0.000    0.000    0.001    0.000 version_utils.py:9(digit_version)
        2    0.000    0.000    0.005    0.002 vgg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vgg.py:117(VGG11_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:137(VGG11_BN_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:157(VGG13_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:177(VGG13_BN_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:197(VGG16_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:246(VGG16_BN_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:266(VGG19_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:286(VGG19_BN_Weights)
        1    0.000    0.000    0.000    0.000 vgg.py:35(VGG)
        1    0.000    0.000    0.000    0.000 vgg.py:39(VGG)
        1    0.000    0.000    0.004    0.004 video.py:1(<module>)
        1    0.000    0.000    0.004    0.004 video_reader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 video_reader.py:47(VideoReader)
        1    0.000    0.000    0.001    0.001 video_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 video_utils.py:47(_VideoTimestampsDataset)
        1    0.000    0.000    0.001    0.001 video_utils.py:73(VideoClips)
        1    0.000    0.000    0.005    0.005 view_ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 view_ops.py:104(Flatten)
        1    0.000    0.000    0.000    0.000 view_ops.py:125(Split)
        1    0.000    0.000    0.000    0.000 view_ops.py:31(DimSpec)
        1    0.000    0.000    0.000    0.000 view_ops.py:427(Op)
        1    0.000    0.000    0.000    0.000 view_ops.py:43(Singleton)
        1    0.000    0.000    0.000    0.000 view_ops.py:50(InputDim)
        1    0.000    0.000    0.000    0.000 view_ops.py:57(Broadcast)
       10    0.000    0.000    0.000    0.000 view_ops.py:600(register_prop_rule_map)
        1    0.000    0.000    0.000    0.000 view_ops.py:72(NewDim)
        1    0.000    0.000    0.000    0.000 view_ops.py:83(Repeat)
        2    0.000    0.000    0.000    0.000 vif.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vif.py:23(VisualInformationFidelity)
        1    0.000    0.000    0.001    0.001 vis_backend.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vis_backend.py:1143(DVCLiveVisBackend)
        1    0.000    0.000    0.000    0.000 vis_backend.py:1321(AimVisBackend)
        1    0.000    0.000    0.000    0.000 vis_backend.py:168(LocalVisBackend)
       41    0.000    0.000    0.000    0.000 vis_backend.py:26(force_init_env)
        1    0.000    0.000    0.000    0.000 vis_backend.py:329(WandbVisBackend)
        1    0.000    0.000    0.000    0.000 vis_backend.py:513(TensorboardVisBackend)
        1    0.000    0.000    0.000    0.000 vis_backend.py:637(MLflowVisBackend)
        1    0.000    0.000    0.000    0.000 vis_backend.py:65(BaseVisBackend)
        1    0.000    0.000    0.000    0.000 vis_backend.py:858(ClearMLVisBackend)
        1    0.000    0.000    0.000    0.000 vis_backend.py:999(NeptuneVisBackend)
        1    0.000    0.000    0.000    0.000 vision.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vision.py:10(VisionDataset)
        1    0.000    0.000    0.000    0.000 vision.py:88(StandardTransform)
        1    0.000    0.000    0.004    0.004 vision_transformer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:122(Encoder)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:160(VisionTransformer)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:32(ConvStemConfig)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:351(ViT_B_16_Weights)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:40(MLPBlock)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:430(ViT_B_32_Weights)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:456(ViT_L_16_Weights)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:536(ViT_L_32_Weights)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:562(ViT_H_14_Weights)
        1    0.000    0.000    0.000    0.000 vision_transformer.py:86(EncoderBlock)
        1    0.000    0.000    0.003    0.003 visualization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 visualization.py:9(VisualizationMethods)
        1    0.000    0.000    0.005    0.005 visualizer.py:1(<module>)
        1    0.000    0.000    0.002    0.002 visualizer.py:31(Visualizer)
        1    0.000    0.000    0.000    0.000 vmap.py:1(<module>)
        5    0.000    0.000    0.001    0.000 vmap.py:38(doesnt_support_saved_tensors_hooks)
        1    0.000    0.000    0.000    0.000 voc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 voc.py:120(VOCSegmentation)
        1    0.000    0.000    0.000    0.000 voc.py:164(VOCDetection)
        1    0.000    0.000    0.000    0.000 voc.py:63(_VOCBase)
        1    0.000    0.000    0.000    0.000 von_mises.py:1(<module>)
        1    0.000    0.000    0.000    0.000 von_mises.py:104(VonMises)
        1    0.000    0.000    0.000    0.000 voxelize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 voxelize.py:15(_Voxelization)
        1    0.000    0.000    0.000    0.000 voxelize.py:98(Voxelization)
        1    0.000    0.000    0.001    0.001 wandb.py:1(<module>)
        1    0.000    0.000    0.001    0.001 wandb.py:50(WandbLogger)
        2    0.000    0.000    0.000    0.000 warnings.py:1(<module>)
        1    0.000    0.000    0.001    0.001 warnings.py:117(_formatwarnmsg)
        8    0.000    0.000    0.002    0.000 warnings.py:130(filterwarnings)
        1    0.000    0.000    0.001    0.001 warnings.py:15(formatwarning)
       24    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
       32    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        1    0.000    0.000    0.002    0.002 warnings.py:20(_showwarnmsg_impl)
        1    0.000    0.000    0.001    0.001 warnings.py:35(_formatwarnmsg_impl)
        1    0.000    0.000    0.001    0.001 warnings.py:40(_custom_format_warning)
        2    0.000    0.000    0.000    0.000 warnings.py:403(__init__)
       48    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
       48    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
       48    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        1    0.000    0.000    0.000    0.000 warnings.py:53(PossibleUserWarning)
        1    0.000    0.000    0.000    0.000 warnings.py:57(_is_path_in_lightning)
        1    0.000    0.000    0.002    0.002 warnings.py:96(_showwarnmsg)
        1    0.000    0.000    0.000    0.000 watertank_seg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 watertank_segmentation.py:1(<module>)
        2    0.000    0.000    0.005    0.003 watertank_segmentation.py:17(__init__)
        1    0.000    0.000    0.000    0.000 watertank_segmentation.py:5(WaterTankDataset)
        1    0.000    0.000    0.000    0.000 weak.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weak.py:118(WeakIdKeyDictionary)
        3    0.000    0.000    0.000    0.000 weak.py:119(__init__)
        1    0.000    0.000    0.000    0.000 weak.py:182(__setitem__)
        3    0.000    0.000    0.000    0.000 weak.py:206(get)
        1    0.000    0.000    0.000    0.000 weak.py:305(TensorWeakRef)
        1    0.000    0.000    0.000    0.000 weak.py:42(WeakIdRef)
        4    0.000    0.000    0.000    0.000 weak.py:45(__init__)
        4    0.000    0.000    0.000    0.000 weak.py:54(__call__)
        4    0.000    0.000    0.000    0.000 weak.py:61(__hash__)
        2    0.000    0.000    0.000    0.000 weak.py:64(__eq__)
        1    0.000    0.000    0.000    0.000 weak.py:85(_WeakHashRef)
        9    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
       19    0.000    0.000    0.000    0.000 weakref.py:153(__contains__)
        3    0.000    0.000    0.000    0.000 weakref.py:165(__setitem__)
        9    0.000    0.000    0.000    0.000 weakref.py:290(update)
        3    0.000    0.000    0.000    0.000 weakref.py:348(__new__)
        3    0.000    0.000    0.000    0.000 weakref.py:353(__init__)
       24    0.000    0.000    0.000    0.000 weakref.py:368(__init__)
      427    0.001    0.000    0.001    0.000 weakref.py:415(__getitem__)
        5    0.000    0.000    0.000    0.000 weakref.py:418(__len__)
       40    0.000    0.000    0.000    0.000 weakref.py:428(__setitem__)
      199    0.000    0.000    0.000    0.000 weakref.py:452(get)
       12    0.000    0.000    0.000    0.000 weakref.py:496(popitem)
        5    0.000    0.000    0.000    0.000 weakref.py:511(update)
       35    0.000    0.000    0.000    0.000 weakref.py:569(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:593(detach)
        1    0.000    0.000    0.000    0.000 weibull.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weibull.py:12(Weibull)
        1    0.000    0.000    0.000    0.000 weight_init.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weight_init.py:131(BaseInit)
        1    0.000    0.000    0.000    0.000 weight_init.py:161(ConstantInit)
        1    0.000    0.000    0.000    0.000 weight_init.py:198(XavierInit)
        1    0.000    0.000    0.000    0.000 weight_init.py:244(NormalInit)
        1    0.000    0.000    0.000    0.000 weight_init.py:286(TruncNormalInit)
        1    0.000    0.000    0.000    0.000 weight_init.py:340(UniformInit)
        1    0.000    0.000    0.000    0.000 weight_init.py:383(KaimingInit)
        1    0.000    0.000    0.000    0.000 weight_init.py:448(Caffe2XavierInit)
        1    0.000    0.000    0.000    0.000 weight_init.py:464(PretrainedInit)
        1    0.000    0.000    0.000    0.000 weight_norm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weight_norm.py:10(WeightNorm)
        2    0.000    0.000    0.000    0.000 wer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wer.py:28(WordErrorRate)
        1    0.000    0.000    0.000    0.000 widerface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widerface.py:14(WIDERFace)
        1    0.000    0.000    0.073    0.073 widgets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:110(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1298(TextBox)
        1    0.000    0.000    0.000    0.000 widgets.py:1557(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:163(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1827(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:1899(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1986(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:2118(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:2474(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:266(SliderBase)
        1    0.000    0.000    0.000    0.000 widgets.py:28(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:2889(ToolLineHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:2999(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:3152(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:344(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:3638(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:3680(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:3755(PolygonSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:4122(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:610(RangeSlider)
        1    0.000    0.000    0.000    0.000 widgets.py:66(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:991(CheckButtons)
        2    0.000    0.000    0.000    0.000 wil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wil.py:27(WordInfoLost)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
        1    0.000    0.000    0.000    0.000 win.py:125(tzwinbase)
        1    0.000    0.000    0.000    0.000 win.py:202(tzwin)
        1    0.000    0.000    0.000    0.000 win.py:259(tzwinlocal)
        1    0.000    0.000    0.000    0.000 win.py:34(_settzkeyname)
        1    0.000    0.000    0.000    0.000 win.py:48(tzres)
        1    0.000    0.000    0.006    0.006 win32.py:1(<module>)
        8    0.001    0.000    0.001    0.000 win32.py:108(_winapi_test)
        4    0.000    0.000    0.001    0.000 win32.py:114(winapi_test)
       12    0.000    0.000    0.001    0.000 win32.py:115(<genexpr>)
        1    0.000    0.000    0.000    0.000 win32.py:118(GetConsoleScreenBufferInfo)
        3    0.000    0.000    0.000    0.000 win32.py:170(GetConsoleMode)
        1    0.000    0.000    0.000    0.000 win32.py:177(SetConsoleMode)
        1    0.000    0.000    0.000    0.000 win32.py:23(CONSOLE_SCREEN_BUFFER_INFO)
        2    0.000    0.000    0.000    0.000 windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 windows.py:16(Windows)
        1    0.005    0.005    0.006    0.006 windows.py:213(get_win_folder_via_ctypes)
     1025    0.000    0.000    0.000    0.000 windows.py:241(<genexpr>)
        1    0.000    0.000    0.000    0.000 windows.py:252(_pick_get_win_folder)
        2    0.000    0.000    0.000    0.000 windows.py:38(_append_parts)
       11    0.000    0.000    0.000    0.000 windows.py:40(_add_docstr)
       11    0.000    0.000    0.000    0.000 windows.py:52(decorator)
        2    0.000    0.000    0.006    0.003 windows.py:69(user_cache_dir)
        1    0.000    0.000    0.015    0.015 windows_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 windows_events.py:170(_WaitCancelFuture)
        1    0.000    0.000    0.000    0.000 windows_events.py:194(_WaitHandleFuture)
        1    0.000    0.000    0.000    0.000 windows_events.py:246(PipeServer)
        1    0.000    0.000    0.000    0.000 windows_events.py:305(_WindowsSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 windows_events.py:309(ProactorEventLoop)
        1    0.000    0.000    0.000    0.000 windows_events.py:415(IocpProactor)
        1    0.000    0.000    0.000    0.000 windows_events.py:48(_OverlappedFuture)
        1    0.000    0.000    0.000    0.000 windows_events.py:898(_WindowsSubprocessTransport)
        1    0.000    0.000    0.000    0.000 windows_events.py:916(WindowsSelectorEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 windows_events.py:920(WindowsProactorEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 windows_events.py:96(_BaseWaitHandleFuture)
        1    0.000    0.000    0.000    0.000 windows_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 windows_utils.py:125(Popen)
        1    0.000    0.000    0.000    0.000 windows_utils.py:81(PipeHandle)
        1    0.000    0.000    0.010    0.010 winterm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 winterm.py:12(WinColor)
        2    0.000    0.000    0.001    0.000 winterm.py:178(enable_vt_processing)
        1    0.000    0.000    0.000    0.000 winterm.py:23(WinStyle)
        1    0.000    0.000    0.000    0.000 winterm.py:28(WinTerm)
        1    0.000    0.000    0.000    0.000 winterm.py:30(__init__)
        1    0.000    0.000    0.000    0.000 winterm.py:45(set_attrs)
        1    0.000    0.000    0.001    0.001 wintypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:104(_SMALL_RECT)
        1    0.000    0.000    0.000    0.000 wintypes.py:111(_COORD)
        1    0.000    0.000    0.000    0.000 wintypes.py:115(POINT)
        1    0.000    0.000    0.000    0.000 wintypes.py:120(SIZE)
        1    0.000    0.000    0.000    0.000 wintypes.py:128(FILETIME)
        1    0.000    0.000    0.000    0.000 wintypes.py:133(MSG)
        1    0.000    0.000    0.000    0.000 wintypes.py:143(WIN32_FIND_DATAA)
        1    0.000    0.000    0.000    0.000 wintypes.py:155(WIN32_FIND_DATAW)
        1    0.000    0.000    0.000    0.000 wintypes.py:20(VARIANT_BOOL)
        1    0.000    0.000    0.000    0.000 wintypes.py:97(RECT)
        2    0.000    0.000    0.000    0.000 wip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wip.py:27(WordInfoPreserved)
        1    0.000    0.000    0.001    0.001 wishart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wishart.py:32(Wishart)
        2    0.000    0.000    0.000    0.000 wmape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wmape.py:31(WeightedMeanAbsolutePercentageError)
        1    0.000    0.000    0.013    0.013 worker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 worker.py:119(_IterableDatasetStopIteration)
        1    0.000    0.000    0.000    0.000 worker.py:124(_ResumeIteration)
        1    0.000    0.000    0.000    0.000 worker.py:25(ManagerWatchdog)
        1    0.000    0.000    0.000    0.000 worker.py:64(WorkerInfo)
        1    0.000    0.000    0.001    0.001 wrap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrap.py:133(_Policy)
        1    0.000    0.000    0.000    0.000 wrap.py:185(ModuleWrapPolicy)
        1    0.000    0.000    0.000    0.000 wrap.py:222(CustomPolicy)
        1    0.000    0.000    0.000    0.000 wrap.py:567(_ConfigAutoWrap)
        1    0.000    0.000    0.000    0.000 wrapper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrapper.py:21(_WrappingCheckpointIO)
        4    0.000    0.000    3.540    0.885 wrappers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrappers.py:102(KeyMapper)
      142    0.000    0.000    0.000    0.000 wrappers.py:103(__init__)
        1    0.000    0.000    0.000    0.000 wrappers.py:104(ConvTranspose3d)
        1    0.000    0.000    0.000    0.000 wrappers.py:106(_FabricModule)
      142    0.001    0.000    0.011    0.000 wrappers.py:112(__call__)
        1    0.000    0.000    0.000    0.000 wrappers.py:126(MaxPool2d)
        1    0.000    0.000    0.000    0.000 wrappers.py:144(MaxPool3d)
        1    0.000    0.000    0.000    0.000 wrappers.py:163(Linear)
        3    0.000    0.000    0.000    0.000 wrappers.py:20(<genexpr>)
      415    0.001    0.000    0.001    0.000 wrappers.py:207(out_wrapper)
      415    0.007    0.000    0.049    0.000 wrappers.py:221(_out_wrapper)
      102    0.000    0.000    0.000    0.000 wrappers.py:228(<genexpr>)
       30    0.000    0.000    0.000    0.000 wrappers.py:234(<listcomp>)
      855    0.001    0.000    0.001    0.000 wrappers.py:240(<genexpr>)
        1    0.000    0.000    0.000    0.000 wrappers.py:242(_fn)
        1    0.000    0.000    0.000    0.000 wrappers.py:27(NewEmptyTensorOp)
        1    0.000    0.000    0.000    0.000 wrappers.py:298(_FabricDataLoader)
        1    0.000    0.000    0.000    0.000 wrappers.py:338(backwards_not_supported)
        1    0.000    0.000    0.000    0.000 wrappers.py:346(BackwardsNotSupported)
        1    0.000    0.000    0.000    0.000 wrappers.py:353(TransformBroadcaster)
       59    0.000    0.000    0.001    0.000 wrappers.py:382(elementwise_unary_scalar_wrapper)
        1    0.000    0.000    0.000    0.000 wrappers.py:39(Compose)
        1    0.000    0.000    0.000    0.000 wrappers.py:396(_capture_compile_kwargs)
        1    0.000    0.000    0.000    0.000 wrappers.py:40(Conv2d)
        1    0.000    0.000    0.000    0.000 wrappers.py:542(RandomChoice)
        1    0.000    0.000    0.000    0.000 wrappers.py:57(_FabricOptimizer)
        1    0.000    0.000    0.000    0.000 wrappers.py:603(RandomApply)
        1    0.000    0.000    0.000    0.000 wrappers.py:61(Conv3d)
        1    0.000    0.000    0.000    0.000 wrappers.py:82(ConvTranspose2d)
        1    0.000    0.000    0.000    0.000 wrappers.py:82(elementwise_type_promotion_wrapper)
       11    0.000    0.000    0.004    0.000 xla.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xla.py:24(XLAAccelerator)
        1    0.000    0.000    0.000    0.000 xla.py:25(XLAProfiler)
        1    0.000    0.000    0.000    0.000 xla.py:26(XLAAccelerator)
        1    0.000    0.000    0.000    0.000 xla.py:26(XLAEnvironment)
        1    0.000    0.000    0.000    0.000 xla.py:27(XLAPrecision)
        1    0.000    0.000    0.000    0.000 xla.py:29(XLAPrecision)
        1    0.000    0.000    0.000    0.000 xla.py:30(_XLALauncher)
        1    0.000    0.000    0.000    0.000 xla.py:301(register_strategies)
        1    0.000    0.000    0.000    0.000 xla.py:31(XLACheckpointIO)
        1    0.000    0.000    0.000    0.000 xla.py:354(register_strategies)
        1    0.000    0.000    0.000    0.000 xla.py:36(_XLALauncher)
        1    0.000    0.000    0.000    0.000 xla.py:39(XLAStrategy)
        1    0.000    0.000    0.000    0.000 xla.py:43(XLAStrategy)
        1    0.000    0.000    0.000    0.000 xla.py:52(register_accelerators)
        1    0.000    0.000    0.000    0.000 xla.py:96(register_accelerators)
        1    0.000    0.000    0.001    0.001 xla_fsdp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xla_fsdp.py:53(XLAFSDPStrategy)
        1    0.000    0.000    0.000    0.000 xla_fsdp.py:615(register_strategies)
        1    0.000    0.000    0.000    0.000 xla_fsdp.py:669(_XLAFSDPBackwardSyncControl)
        1    0.000    0.000    0.000    0.000 yaml_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 yaml_handler.py:13(YamlHandler)
        1    0.000    0.000    0.158    0.158 yapf_api.py:1(<module>)
        1    0.000    0.000    0.856    0.856 zero_optimizer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zero_optimizer.py:19(ZeroRedundancyOptimizer)
        1    0.000    0.000    0.001    0.001 zero_redundancy_optimizer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zero_redundancy_optimizer.py:114(_ZeROJoinHook)
        1    0.000    0.000    0.000    0.000 zero_redundancy_optimizer.py:133(_DDPBucketAssignment)
        1    0.000    0.000    0.000    0.000 zero_redundancy_optimizer.py:170(_OverlapStatus)
        1    0.000    0.000    0.000    0.000 zero_redundancy_optimizer.py:189(_OverlapInfo)
        1    0.000    0.000    0.001    0.001 zero_redundancy_optimizer.py:280(ZeroRedundancyOptimizer)
        1    0.000    0.000    0.000    0.000 zeta.py:1(<module>)
        1    0.000    0.000    0.003    0.003 zeta_functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:222(polylog)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:24(lerchphi)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:394(zeta)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:585(dirichlet_eta)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:668(riemann_xi)
        1    0.000    0.000    0.000    0.000 zeta_functions.py:707(stieltjes)
        1    0.000    0.000    0.000    0.000 zetazeros.py:1(<module>)
        1    0.000    0.000    0.001    0.001 zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1109(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1194(ZipFile)
        8    0.000    0.000    0.002    0.000 zipfile.py:1220(__init__)
        8    0.000    0.000    0.000    0.000 zipfile.py:1831(__del__)
        8    0.000    0.000    0.000    0.000 zipfile.py:1835(close)
        1    0.000    0.000    0.000    0.000 zipfile.py:1958(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:2185(CompleteDirs)
        1    0.000    0.000    0.000    0.000 zipfile.py:2225(make)
        1    0.000    0.000    0.000    0.000 zipfile.py:2245(FastLookup)
